LOC,LAT,LON
Gambie,13.443182,-15.310139
Cooper,38.8693247,-92.8577105
Orchila,11.7949254,-66.1296287
Phélippeaux,,
Oiseau,47.898202,1.4667969
Escamotage,45.059579,7.675001
A-,48.3705449,10.89779
Sayansk,54.1065069,102.1888502
Pinhala,-27.5371536,-53.2395973
Aphrosida,,
Pulmalla,,
Nyansa,37.4461823,-122.1662735
Avril,49.287729,5.964574
Au-thie,49.206845,-0.43186
Cela,43.104022,-88.271173
Paradis-Poissonnière,48.877248,2.349057
Reischoffen,48.933541,7.667646
Kara,9.5486112,1.1977158
Sum-bava,-8.738072,118.1171082
Nimerood,,
Prophète,43.769819,6.159225
Tobago,11.2317706,-60.6981989
Chàteau-Chinôn,47.1681,0.235615
Sub-tilités,,
RocsJaunes,,
Joë,31.236836,-86.696023
Huyne,,
Landre,43.497078,0.2049
Juilly,49.015353,2.705813
Hallwater-Farm,,
Maydashooa,,
Aujourdui,45.519797,-73.574158
Riche,48.890682,6.627727
Vrai,40.2431571,-76.9054392
Aracan,41.3786364,2.145499
Schœnbrunn,48.1848648,16.3122398
Mercedès,,
Guignon,38.549636,-90.0215381
Conaco,19.4315759,-99.1365999
Noya,42.7842757,-8.8882891
Baraïda,40.7357771,14.4988129
Erck-man,41.8827446,-87.6257404
Arctique,76.2505778,-100.1139521
Pati,-6.7486733,111.0379232
Tannay,46.310046,6.1735347
Sagittaria,49.6138748,17.2003983
Davidson-house,55.9144439,-3.2431688
Satanas,44.705005,-0.044408
Pourra,43.717946,-0.937817
Ba-zoches,47.377069,3.786107
Dee,40.7434256,-73.9180211
Livingstone,45.6614105,-110.5599556
Retourner,,
Kaloat-Ibn-Hosn,,
Tay-Phou,22.7305879,103.2973745
Kache-mir,43.3238491,-1.9814967
Breche-aux-Cocotiers,,
Barcarès-Saint-Laurent,42.7730064,3.0096245
Yacouman,,
Mingréliens,,
Toro-weap,36.2144451,-113.0565389
Grignan,44.4195009,4.909444
Barousse,43.050818,1.147061
Larvessa,,
Armada,42.8441964,-82.8843722
Oukigna,,
Brajanne,,
Milan,45.4654219,9.1859243
Roque,42.960248,1.132708
Milas,37.311638,27.780795
Teulla,37.7888898,-122.3981036
India,20.593684,78.96288
Bords,45.896915,-0.795679
Meuesse,51.0515396,8.2845157
Herm,,
Mashama-mai,,
Sofia,42.6977082,23.3218675
Luala,10.777422,106.697681
Ouvraient,,
Avre,42.0995234,-75.9069004
Jouanne,48.0813035,-0.5796369
Bourbonne-les-Bains,47.953937,5.749422
Haidarabad,17.385044,78.486671
Alabama,32.3182314,-86.902298
Ivan,33.9117696,-92.4245977
Torremila,42.725341,2.854663
Voulez-vous,33.6367262,-112.3506007
Vercingétorix,48.832754,2.311454
Echerrague,,
Kosiviri,,
Khoukhou-noor,,
Quelques,,
Qu,30.836659,106.972996
Mâatz,47.702444,5.4498239
Moonbedj,,
Geü,51.4241318,7.0693562
Seine-Infé-rieure,49.6054187,0.9748439
Yang-tsé,30.5146484,112.8688374
Armide,54.4268359,24.0146803
Riva,38.9520566,-76.5780184
Samar-cande,39.627012,66.9749731
Tourette,43.815089,4.832702
Davidson-IIouso,55.9144439,-3.2431688
Maldives,1.9772276,73.536101
Etat,43.2994285,-74.2179326
Pembroke,42.0714925,-70.8092
Matchian,,
Kattiwas,,
Iran,32.427908,53.688046
Thug,35.4661586,133.0594977
Souveraine,47.447577,3.049769
Gharlestown,42.3782065,-71.0602131
Une.,43.458625,-70.3890932
Chasse,51.5849834,4.7795041
Volontiers,,
Pitlkaj,,
FArt,30.2217831,78.2974404
Cambielle,,
Carey,40.9525551,-83.3824238
Colbert,47.8266668,-117.3415938
Opéra,37.5533972,-122.3002543
Thelle,49.2253283,2.2953428
Bâton-Rouge,30.4582829,-91.1403196
Ouyandzi,,
Mbon-Démo,,
Gondrecourt,48.512438,5.506159
Gand,51.0543422,3.7174243
Fi-ruzkuh,35.7549861,52.7723553
Neuvy-sur-Loire,47.523188,2.881347
Mau-léon,46.922909,-0.750806
Hollandë,42.7875235,-86.1089301
Capricorne,,
Si-Kiang,22.8,113.05
Rumi-naka,,
Benga-low,,
Tetabelat,,
Proie,35.561779,139.4588845
Senevière,47.9972338,3.5998692
Méditerrauée,37.7901344,-122.4338655
Galveston,29.3013479,-94.7976958
Ville-Empire,45.504022,-73.571964
Selkirk,42.5319998,-73.7985008
Charleston,32.7764749,-79.9310512
Moluques,-2,128
Bonneta,48.521579,5.4369379
Sa-lambô,36.8384001,10.3203215
Montbéliard,47.510356,6.798466
Caudiès,42.8132329,2.374764
Thiuberg,33.0139852,-96.7915765
Bar-rack-Poor,,
Galice,42.5750554,-8.1338558
Saint-Nectaire,45.589082,2.992862
A-ran,22.1806975,69.3339418
Lieou-Kieou,,
Brouoi,,
Ourcq,49.0779774,3.0503498
Mascate,23.58589,58.4059227
Eaux-Bonnes,42.97472,-0.389423
Zatiché,,
Cer-Vin,50.491515,2.958107
Crac,45.519648,-73.5856117
Mercier,45.3114653,-73.743229
Vanna,38.905174,-77.04047
Gergovia,49.18148,-107.418746
Vanne,47.605795,5.838788
Banane,14.756607,-15.601921
Périgord,45.1854543,0.7250863
Hyde-Park,41.7667602,-73.9015246
Curacao,12.16957,-68.99002
Fernaado-Po,3.6198322,8.7481167
Ashonkolos,,
Prairies,45.4301564,3.7236489
Vivre,37.4437999,-122.1609943
Ducale,40.789252,-73.813768
Petite-Boukharie,46.805032,-0.893716
Tasman,-41.2122123,172.7347142
Puyoo,43.525238,-0.911905
Hoëne,52.6794297,8.1002231
Made,51.6807586,4.7943492
Pas-quin,43.48932,0.50921
Mendano,41.4724224,-73.0429259
Bosio,44.6468646,8.7910096
Gerlier,45.897785,6.113746
Somme-Sarthe,,
Sa-lamine,37.9290786,23.5133267
Schlangé,,
Ploëmel,47.65102,-3.071644
Etreck,45.5092974,-92.2842544
Assieds-toi,,
Bastide-Ville-franche,45.9947009,4.7379339
Conlu,29.742093,-95.735676
Phé-lippeaux,,
Cotie,35.698627,139.647589
Montluçon,46.3415466,2.6019912
Vrille,47.111758,3.213915
Marainville,48.398902,6.167608
Orembourg,51.7666482,55.1004538
Flin,48.497295,6.655149
Chim-borazo,-1.4693018,-78.8169396
Cul-mont-Chalindrey,47.78658,5.473094
Delaporte,42.8241034,141.6401432
MmÂ,,
Lévi,46.81457,-71.1582756
Sainte-Suzanne,48.097456,-0.349277
Lyon,45.764043,4.835659
Jes,36.7803668,-76.0125605
San-tiago,-33.4488897,-70.6692655
Fours,48.112775,0.768386
Bananes,11.266377,-14.17315
Garris,43.340577,-1.058677
Pièges,46.5592833,-75.3688413
Crânes,-33.703514,150.3158455
Blanchard,35.1378441,-97.6580935
Castillane,43.100056,1.282832
Reaune,37.784143,-122.408831
Vers,44.486067,1.553376
Arexshire,,
Josselin,47.95383,-2.546427
Dominique,15.414999,-61.370976
Radet,30.0021007,78.5147246
Burèges,,
Hollandais,52.355071,4.905591
Thona,19.3677099,-99.1852421
Esquimaux,,
Pande,17.9259231,73.954351
Kraïova,,
Topeka,39.0558235,-95.6890185
Les.,42.8116099,0.7117137
Croix-Blanche,45.690615,7.1979992
Tatihou,49.589461,-1.2443458
Bellagio,36.1126264,-115.1767051
Escurial,39.1684378,-5.8841948
Ranger,32.4698522,-98.6789477
Juvénal,43.29693,2.34253
Honda,30.3143514,-81.5707955
Buviez,,
Liverpool,53.4083714,-2.9915726
Anglas,43.099397,-0.450961
Sapristi,46.8128479,-71.2125877
Papéiti,,
Bertholetia,,
Aubette,48.583456,7.7460658
Kensington,39.0256651,-77.0763669
Monthifere,,
Jarbo,47.6235826,-122.2958347
Vanderbusch,,
Pompadour,40.017991,-105.2780159
HUmboldt,42.7208047,-94.2152402
Beechey,50.731367,-1.8657471
Han-yang,37.566535,126.9779692
Go,-15.8270369,-49.8362237
Yis-sembourg,,
Benguala,-12.5905158,13.416501
IXe,20.6975218,-103.3852949
Haugani,,
Laissez-moi,,
Publique,52.0846106,4.2992345
Montsiwe,-25.85298,25.6256999
Amphitrite,,
Ivoire,45.5272189,-73.6017191
Nep-lune,,
Siradan,42.969728,0.613969
Auve,49.033476,4.694063
Agrah,53.5576188,-0.0251747
Boileau.,45.900477,-74.772853
Jerscy-City,40.7281575,-74.0776417
Henry,39.9704844,-85.354965
Davy,37.4784458,-81.6534423
Minorque,39.9496287,4.1104449
Kazeh,-5.0424945,32.8197329
Kou,37.7841125,-122.4326833
Serghat,,
Etce,49.0473269,2.2035198
Châtel-Guyon,45.918736,3.0639759
Ali,32.501111,80.105804
Alh,40.830052,-85.335988
Moha-ti-As-sah,,
Palaos,7.51498,134.58252
Etudes,,
Attendre,,
Tombouc,47.6506505,-122.3790045
Wild,29.2914796,-97.3729062
Acolin,47.4109145,8.5406832
Bonne,50.73743,7.0982068
Ellyria,42.8985928,-91.6351515
Saratof,51.5923654,45.9608032
Vanikoro,-11.65,166.9
Lucas,40.9912021,-93.3388917
Macaraibo,10.6544509,-71.7147951
Pé-rêva,,
Ras-Assir,11.8338889,51.2866667
Kat,29.7857853,-95.8243956
Wicksburg,31.225827,-85.634313
Surtout,,
Maupertuis,48.954394,-1.200503
Serbie,44.016521,21.005859
Quenzuenga,,
Saint-Amant,30.2246409,-90.868986
Gavray,48.909837,-1.35002
Meilhausen,,
Genève,46.2043907,6.1431577
Bélouchistan,,
A-den,12.8257481,44.7943804
Vauthier,45.67192,6.434365
Montbard,47.624329,4.337495
Saint-Nazaîre,47.2734979,-2.213848
Viti,41.6427938,-71.1882962
Mindanao,8.49613,123.3034062
Martinville,30.1231441,-91.8294817
Vishnou,50.6428666,3.0165332
Karatepe,37.0381106,54.5978439
Flandres,50.9023464,2.4934971
Coquin,48.270134,3.120624
Hautes-Pvrénées,,
Tarim,16.0567117,49.0059852
Debout,,
Talvane,-7.12096,-34.849265
Saini-Gildas,48.422754,-3.004306
Salinas,36.6777372,-121.6555013
Sainte-Colombe,45.524713,4.858102
Mo-coco,38.026337,-122.116104
Pouah,,
Ardre,57.3790536,18.6960182
Tonquin,52.886594,-118.078173
Etais-Unis,37.09024,-95.712891
Quer-laouen,,
Golgotba,,
Cyprea,4.1782683,73.5148081
Rhôme,33.0534563,-97.4719662
Mystère,-35.2531303,149.0742844
Kair,30.0444196,31.2357116
Tunas,37.8497583,-93.0276891
Vilméreuil,,
Dix-sept,37.7514544,-122.4289182
Gudin,43.5509492,-5.8631893
Sud-Ouest,5.1573493,9.3673084
Sillery,49.198485,4.1323359
Fidelaire,48.948926,0.815292
Mpongive,,
Stan,46.9571926,8.3659672
Bignon,35.2828048,-80.7634857
Vaubecourt,48.9344449,5.111287
Jung,28.9354619,-81.2084191
Olonde,49.3417725,-1.6483785
Condamine,-26.9282743,150.1318588
Marne.-,49.128754,4.1475445
Kharism,,
Ëlisabeth,2.80838,-77.63806
Shekianis,,
Aoua,16.9833329,-0.466667
Làl,46.021051,3.775756
Ghâteau-Salins,48.820138,6.507137
Abé-lard,34.0921437,-116.5299839
Loro,22.7602827,84.151428
Cuivre,39.3352865,-91.1929114
Gonidec,47.9023533,-3.909166
Rùssie,61.52401,105.318756
Baye,48.853917,3.763897
Paramaibo,5.8520355,-55.2038278
Mers,42.721095,-84.648632
Suippe,49.3709692,4.1476232
Afri,53.3627271,-6.2722387
Sonnehart,,
Bicêtre,48.8105695,2.3521901
Brahma,33.7384385,72.7045436
Ibicuy,-33.7286088,-59.1570842
Domrémy,48.443114,5.67502
Hasfis,29.5160847,-98.4926754
Subtilités,,
Flo-ride,27.6648274,-81.5157535
Assiniboineses',,
Gadès,36.5282,-6.2936
Colo-rado,39.5500507,-105.7820674
Khivà,41.3895075,60.3414529
Fiers,50.8613158,3.2611409
Martha,39.982236,-75.1281104
Seloignes,50.01525,4.25613
Or-léans,47.902964,1.909251
Saimaira,40.7631109,-73.5178672
Nistos,42.989412,0.4596721
Fer,-5.965842,132.855194
Feu,49.029197,6.09686
Rhiu,,
Saint-Esprit,45.9004959,-73.6630326
Guesne,47.397324,0.596121
Lehman,40.8733183,-73.8941395
Nugère,45.860598,2.985519
Aile-ghanys,,
Épaminondas,25.7087463,-100.3831496
Ken,-0.023559,37.906193
Koyunjik,,
Araize,35.790522,-79.056128
Hongrie,47.162494,19.503304
Margab,54.611272,18.349005
LeI,47.2642664,9.1330183
Pelew,7.51498,134.58252
Caucasie,43.5851814,45
Zoua,10.7,-6.95
Gaules,45.770573,4.8305135
José,9.8965273,8.8583309
Sauve,43.940731,3.949454
John-t,41.8198034,-71.3706702
Bréard,49.4207546,0.2319307
Sirkis,40.0190298,-105.2813865
Malagarazi,-4.6405111,30.3958432
Madeira,32.7607074,-16.9594723
Bil-laud-Varennes,46.1508401,-1.1152249
Udon,17.4138413,102.7872325
Sandy-Creek,33.4941095,-84.5735961
Khan-Shœyk-Hann,,
Yassy,56.417222,29.238056
Tune,55.596278,12.183197
Boulou,42.523836,2.8326349
Tong-tchouen,,
Lon-gwy,49.519919,5.761773
Lightship,42.3610613,-71.0351404
Khama,25.0720225,79.4000493
Yeso,34.4392373,-104.6099829
Eaglè,39.576406,-106.7234639
Ekaterinenbourg,56.8389261,60.6057025
Chroniques,,
Naraingunge,23.6226398,90.4997973
Emessa,42.1395299,-71.1446659
Limpopo,-23.4012946,29.4179324
Tolède,39.8628316,-4.0273231
Domergue,47.2070275,6.0785017
Annam,29.7869511,-95.6456102
Quito,-0.1806532,-78.4678382
Feniavin-Bay,,
Sapor,39.9172883,-75.0714998
Da-vidson,35.4993031,-80.8486846
Àngcor,,
Richarn,,
Eaux-Chaudes,42.9522475,-0.4402473
Banquo,40.6965811,-85.6201935
Charaire,,
Régnier,50.6689432,1.8504507
Manzat,45.96154,2.941379
Laque,34.1884383,-118.4166218
Écureuil,46.2210065,7.5899389
Keirabab,,
Mousquère,43.655144,0.477151
San-Barbara,34.4208305,-119.6981901
Bar-neville,49.3667611,-1.7695008
Doti,25.7204833,74.0975678
BuenosAyres,18.455397,-66.0723299
San-Franeisco,37.7749295,-122.4194155
Voient,,
Brull,41.8168113,2.3054067
Deykla,28.4827413,76.5560481
Jéricho,31.8611058,35.4617583
Braghirati,,
Montsaugeon,47.665753,5.308791
Saint-Léger,49.6119564,5.6566551
Bleu,44.4335093,-88.0219784
Djali,14.066667,7.4
Bunder-Meurajab,,
Artouste,42.8861786,-0.4099017
Gray,35.3352558,-100.8903099
Archimède,37.5777099,13.7616836
Place,13.2222011,80.0949883
Edme-Marie-Édouard,,
Peulvan,,
Jowaki,,
Duroc,44.263458,1.619131
Thonorable,,
Andrinople,41.6771297,26.5557145
Kaf,43.685566,-72.3202589
Sa-hara,23.4162027,25.66283
Ibrahim-bey,36.663608,29.107675
Séraphia,,
Khon,21.2928532,-157.8474325
Soto,30.470073,-97.801053
Ruffianne,40.7264355,-73.9842175
Falmouth,41.5532208,-70.6085886
Bidgery,,
Santa-fé,35.6869752,-105.937799
Yirginienne,,
Columbia,34.0007104,-81.0348144
Saharas,30.2875738,-81.5375934
Cinq,29.741645,-95.3916191
Aronde,51.2433435,3.1976102
Semlin,53.9832868,18.3912948
Cavalte,,
Asiatique,13.7041498,100.5029263
Ont-elles,,
Baalbek,34.0046888,36.2110399
Clyde,41.3042201,-82.975192
Pensylvanie,41.2033216,-77.1945247
Valence,44.933393,4.89236
Meppel,52.6921234,6.1937187
Maruta,11.4211713,76.3246517
Types,,
Dupuis-Thouars,,
Mondo,41.5572483,-72.647365
Gus-tave,45.281101,-103.9752127
Easton,40.688432,-75.2207323
Cham-pagne,48.026628,0.333235
Tréport,50.05917,1.382472
Winnemucca,40.9729584,-117.7356849
Apostat,,
Paillebœuf,,
Nkon-loulay,,
Tas,-41.4545196,145.9706648
Choringui,,
DonJuan,32.350934,-95.2850526
Vent,51.2210984,3.6881829
Éliaœûants,,
Anglo-Bengali,25.3021088,82.9987652
Va-lazé,37.119118,-76.497866
Ravaillac,44.846492,1.104972
Enfoncée,,
Rorota,4.8910735,-52.2620285
Opis,27.984013,-82.332679
Àubigny,46.597217,-1.452615
Graffigny,48.1706078,5.6348983
Hennebont,47.802625,-3.275811
Tré-port,50.05917,1.382472
Tabora,-5.0424945,32.8197329
Loire-Inférieure,47.2780468,-1.8157647
Schaman,28.1087648,-15.4353869
Bonin-Sina,,
Matt-marck,46.0359813,7.9605751
Boulogno,50.725231,1.613334
Kharisim,,
Guayra,-34.5504799,-58.4605408
Parla,42.3632061,-71.0552103
Constantine,36.360155,6.642433
Grazay,48.291355,-0.48362
Techerchées,,
Ma-jalweh,,
Berne,46.9479739,7.4474468
Peyrelade,44.970656,3.018174
Italie.ne,41.87194,12.56738
Bagnères-de-Luchon,42.788963,0.592943
Cent,43.1462116,-93.2230084
Hudson,41.240056,-81.440667
Nomény,48.889691,6.225188
Zeerust,-25.5523446,26.1004894
Liwing-fone,,
Saint-Ouen,48.911856,2.333764
Haui-Rhin,47.9315041,7.2441099
Pinto,40.2375052,-3.6967718
Artilce,40.6792502,-74.1636993
Acteon,39.9363514,-74.9499016
Salamah,16.9749012,42.7589084
Bussyla-Côte,,
Guaya-quil,-2.1709979,-79.9223592
Creusot,46.805351,4.4278
Pierrefonds,49.346975,2.9801831
Meurtheet-Moselle,48.7997007,6.0947014
Acheter,,
Etarope,54.5259614,15.2551187
Contemporaine,41.891445,-87.634459
Pampas,37.443049,-122.16286
Kapoukara,,
Ida,41.9109708,-83.5735724
Cusco,-13.53195,-71.9674626
Adriatique,41.8550904,17.2902839
Lens,50.42893,2.83183
Verre,46.353501,4.845114
Domfront,48.594289,-0.650433
Melbourne,-37.8136276,144.9630576
Caxoveira,39.4507404,-8.5388214
Arnold,38.4328317,-90.3776187
Cambre,43.286882,-8.3197946
Double,36.2524516,-92.6258911
Saint-Luc,50.8521235,4.4520325
Saint-Pé,-7.2444881,-76.8259652
J’,50.927054,11.5892372
Àden,12.7854969,45.0186548
Montagne,44.929893,-0.12871
Groupe,,
Carpentaria,-13.1840458,139.1321981
Laïta,47.8210562,-3.5322334
Mangia,40.7570911,-73.9764614
Telegraph,30.3274155,-99.9061814
Ilâ,34.1726093,-83.2920988
Verse,44.486067,1.553376
Néro,34.1512937,-118.2546244
Tunique,43.4888589,-80.4919496
M.Itokes,35.7160177,-77.2658097
Timpressionse,,
Touran,52.1421176,93.9210651
Irstitut,,
Osybas,3.117858,101.667619
Gistave,39.3559928,-76.6940983
Philadelphio,39.9525839,-75.1652215
Hoedic,47.340082,-2.878658
Ramiro,41.2283778,-4.7856649
JLS,37.4211583,-122.1185532
Loudun,47.0089674,0.083183
Hernando,28.5578826,-82.4752757
Stanlèy,35.3590256,-81.0970214
Hijo,,
Guillaume,45.5232087,-73.5936839
SanFrancisco,37.7749295,-122.4194155
Staël,51.9868997,-7.8839442
Clamecy,47.459605,3.518769
Laimont,48.834093,5.044114
Centré-Amérique,46.8140713,-71.2066026
Yana,27.9423719,-82.486229
Ameïda,,
Southampton,50.9097004,-1.4043509
Érables,49.4167785,6.115466
Trondjou,,
Mersey,53.386884,-2.607995
Grand-Frank,59.3351179,18.0333905
Tjijiji,,
Grand-Camp,49.552195,0.600061
Saxeple,,
Arrière,45.5601534,-73.205099
Montessus,45.25625,5.39987
Ladk,20.4271634,78.8687284
Cardiff,51.481581,-3.17909
Toute,40.6502385,-74.2958392
Reggio,38.1113006,15.6472914
Suffren,50.819444,-97.8349999
Erseroum,,
Bamboulo,3.833333,-53.183333
Lien-Cheng,24.3125,120.694444
Cavoie,,
Orenbourg,51.7666482,55.1004538
Tartares,45.5134845,-73.5730927
Jackson,32.2987573,-90.1848103
Acapulco,16.8531086,-99.8236533
Greener,43.6325437,-70.2612896
Pont-Saint-Vincent,48.60483,6.099239
Port-Saïd,31.2652893,32.3018661
Rifel,39.5347023,-107.7831198
Dites,,
Beilon,9.985744,126.055801
Prouver,,
Ngonyai,,
Bahia,-12.579738,-41.7007272
Poltrot,45.28049,0.211366
Issy,48.8245306,2.2743419
Encyclopédie,47.0420629,-0.8847625
Irindo,-7.3961537,112.7146676
Vignon,32.8134458,-96.7525144
Nogent-Haute-Marne,48.026938,5.341363
Hiogo,34.6912688,135.1830706
Desvres,50.673068,1.830808
Kouen-loun,,
Run,38.807491,-76.8885119
Brècho,-23.5470573,-46.6891479
MaisonDorée,50.83784,4.3621564
Vi-site,43.0602104,16.1828781
Gruyane,,
Colâtre,46.931291,3.236632
Edgar,44.9271888,-89.9634629
Lubergo,,
Califorine,36.778261,-119.4179324
Phébus-Àpollon,,
Tasse,47.88994,-0.1348
Sandy-Hook,40.4333496,-73.9885498
Sainte-Geneviève,37.9786618,-90.0475582
Néva,59.8605262,30.669152
Pizarre,40.6973579,-73.9347036
Asnières,48.914155,2.285369
Basse-Navarre,43.326266,-1.038177
Paci-fique,-8.783195,-124.508523
Saint-Honoré,44.941634,5.813028
Saiute-Catherine,45.39582,-73.5657429
Egmont,49.75,-123.933333
Nauron,,
Ca,36.778261,-119.4179324
Mesdames,,
Vellesley,42.2935733,-71.3059277
Liambaï,,
Pied-Sablon,49.6785392,-1.4715143
Médée,45.134725,4.830734
Vieille,45.7745617,7.5219213
Gas,32.167617,-110.918585
Gèdre,42.786403,0.019136
O-leococca,,
Isle-Adam,49.112288,2.217872
Philippe,40.7641389,-73.9703357
Etaient,,
Éclair,40.7567138,-73.9665998
Mère,48.787755,1.819789
Nicosie,35.1855659,33.3822764
Àdamstown,-25.0662897,-130.1004636
Beau-coudray,48.958495,-1.142437
Surcouf,45.4030813,-73.9491384
Anastase,51.4803716,7.1363885
Mastaï-Feretti,,
Celui,38.525293,-8.888818
Grâce,41.8848193,-87.6449376
Enfer,50.68986,3.77991
Trinité,14.7480857,-61.0238481
Toreo,20.4958398,-100.1372416
Nord-Est,46.962303,26.7706456
Marie-Thérèse,34.1703297,-118.533654
Cojutepeque,13.7208503,-88.9365976
Zagaie,,
Penhoën,,
Besancon,47.237829,6.0240539
Mésopotamie,34.5337527,43.483738
Echo,40.9778985,-111.4413165
Port-d',28.068047,-80.557644
Arz,47.590504,-2.800895
Pérsique,,
Resoina,36.283411,59.6132205
Vézelize,48.487135,6.088334
Ligny,47.412023,-1.3767259
Pierre-Fontaine,50.3287458,3.9482454
