LOC,LAT,LON
Alioun,24.166668303,5.66666909
Alioun-Sal,,
Alis,-12.278608121,-75.78693889
Álit,,
Aliwal,27.231386846,67.610498826
Alizmtfrii,,
Alizon,-12.001689194,-77.090936676
Aljeh,30.98779751,49.374098586
Aljez,50.03332945,5.81666778
Aljj,42.245555521,19.704995859
Aljn,42.116668958,-8.533328332
Aljons,36.442006516,-85.344689255
Alkazar,51.771547705,19.443726543
All,42.397349551,1.840208642
Allada,6.665466822,2.15137853
Allah,33.928088595,-112.690729126
Allah-ben-Kassem,,
Allaha,7.283329495,4.36666695
Allahabad,25.448937517,81.833277727
Allaigre,54.819208262,56.090409595
Allaine,47.546697109,6.907047022
Allak,53.801497571,81.530499595
Allalin,46.019217654,7.747446446
Allaln-aux-Bcoufs,,
Allampe,48.546998844,5.810989283
Allan,44.498649586,4.787519104
Allanlide,,
Allantique,,
Allaritique,,
Allas,1.966668784,33.649996409
Allaska,64.000279053,-150.000279856
Allatabella,,
Allbns,45.784626471,5.948749059
ALLcl,-12.983556065,-38.513848425
Allcmagne,,
Allcmngne,,
Alldh,,
Alle-,47.426179803,7.129106817
Allée-Verte,44.771347888,4.840087939
Allées,45.751698393,6.081289298
Alleffiagne,,
Alleghanies,,
Alleghany,37.747336183,-80.240346704
Alleinagne,51.499996802,10.499996191
Alleluia,39.324878196,16.243169554
Allem,33.103167797,-96.670548723
Allema-,-3.097325848,-60.024068153
Alléma-gïie,,
Allemafine,,
Allemagne,51.499996802,10.499996191
Allemande,9.716668565,1.349999642
Allemandssontmattres,,
Allemngne,51.499996802,10.499996191
Allempgne,,
Allemugne,51.499996802,10.499996191
Alleniagno,,
Allenlagne,,
Aller,51.060277821,-2.858058444
Alleraa-,2.249999642,33.616667867
Alleraagne,60.1704889,22.715467216
Allernagne,,
Alleroagne,60.1704889,22.715467216
Allersontown,,
Allet,8.233348192,29.070028326
AlletiHtf,,
Alletnagne,,
Allevm',,
Alleyrat,45.988759857,2.14618599
Alleyron,-7.797086801,110.365286357
Allez-y,51.217529867,4.4044096
Allezl,25.777246384,-100.386476479
Allfth,52.081489201,4.874797859
Alli,42.990207942,-1.895656845
Allia,8.183326131,23.166669177
Alliance,40.915338562,-81.105925894
Allier,44.998496731,0.783517911
Allies,40.844726328,-74.817306433
Alliffator,,
AllliERIQUE,,
Allmagine,51.499996802,10.499996191
Allman,39.61726675,-86.431108849
Allmannagia,,
Allms,30.089906687,31.30183928
Allo,42.567375963,-2.020516265
Allobrocum,,
Allohs,44.24110594,6.62860723
Allol,6.778438298,30.337066392
Allomagne,51.499996802,10.499996191
Allomands,29.660208318,-90.765646211
Allomngnc,,
Allone,49.408627385,2.114265823
Allonge,49.408627385,2.114265823
Allons,36.442006516,-85.344689255
Allons-nous-en,,
Allons-y,33.885936336,35.493158851
Allonsdon,46.16666957,6.016666032
Alloolah,,
Alloris,-19.937436992,-43.93830607
Allot,23.763355592,75.556618205
Alloun,-0.483327809,10.416668085
Allrie,26.322638487,43.962635788
Allrightl,,
Alluaud,,
Alluh,33.928088595,-112.690729126
Allumez,30.683017056,76.743059422
Allumottes,33.379659262,35.483318224
Allur,14.683327834,80.066666993
Alma,48.55008557,-71.649097073
Alma-dena,-17.338418124,144.678507975
Almagne,51.499996802,10.499996191
Almagro,38.889406838,-3.711317727
Almam,41.615327946,2.293597409
Almamy,51.809596328,27.064997248
Almanzor,37.878589536,-4.778389038
Almaray,5.509996356,-73.785826964
Almas,46.283326218,22.233326
Àlmeada,,
Almédo,-26.288789887,27.687908472
Almeira,9.952429644,-84.187099477
Almeïrim,-1.523329521,-52.581665576
Almendral,38.614179762,-6.820955785
Alménèches,48.697087526,0.11007617
Almeria,36.838137864,-2.45973579
Almescate,10.853956145,49.743187334
Almeyda,29.604116295,-95.417157946
Almin,39.958358982,32.535899772
Almire,-6.593799079,106.803186451
Almln,19.345368635,-104.623619984
Almohades,40.407509125,-3.699857244
Almoravides,31.627748723,-7.996458473
Almosh-Kouvo,,
Alms,30.089906687,31.30183928
Almtn,36.457197168,60.179597229
Almto,43.256539308,76.928478969
Almtrle,,
Almwich,23.013137165,72.546506816
Aln-TaYba,,
Alna,51.76337643,7.888697912
Alnche,-18.944397613,-48.24300658
Alnos,49.672007013,11.34902585
Alo-Zar,24.473779551,46.283318355
Aloa,4.933467016,6.948996799
Aloar,41.167095721,-8.669099284
Aloatra,-6.166107531,106.803496923
Aloigne,40.150127465,18.315325675
AloJcambo,,
Alompra,,
Alon,43.013529373,-8.830045502
ALondresou,10.491648295,-66.880766705
Along,28.169508599,94.800596035
Alonxo,48.409257067,15.598799734
Alonzo,32.050427715,-90.215367542
Alôon,-16.598679267,30.201695904
Alôon-Phrâ,,
Alopté,54.910658147,9.788955787
Alora,36.823577156,-4.705747484
Alore,7.62055657,3.857217657
Alorg,57.047999984,9.918697274
Alorir,,
Alors,33.893225689,35.487385863
Alorsl,33.893225689,35.487385863
Alorss,33.893225689,35.487385863
Alorte,-34.662825793,-58.636598275
Alos,0.655188162,9.623779945
Alos-Stah,,
Aloski,14.28332683,-15.666666835
Alost,50.936039346,4.035496337
Alouetle,39.636205569,22.417269677
Alouf,12.224399535,19.305696792
Alourgab,,
Aloursn,-37.693198884,144.958527127
Alow,15.286998766,120.076297623
Aloxandrio,,
Aloys,41.829445946,-96.903367063
AloYs.que,,
Alp,42.372556751,1.886986491
Alpanaclistad,,
Alpe,46.416667385,9.99999606
Alpenstock,52.530256878,13.39166909
Alpes,46.416667385,9.99999606
Alpes-impétueux,,
Alpes-Maritimes,44.249997151,7.166669483
Alpes-Maritirhes,,
Âlpha,,
Alpha-Medina,,
Alphante.,15.807499078,-3.070597083
Alphee,42.896256279,0.0631498350004
Alphon,47.659457103,12.82528635
AlphonseMilne-Edwards,,
Alphonso,16.901487,73.961676236
Alphubel,46.063579218,7.864188587
Alphyddan,60.755630074,12.978240144
Alpine,32.83504559,-116.766408959
Alpinistes,45.010299183,6.123549548
Alpmpra.qui-l.a,,
Alpnach,46.940195929,8.274259698
Alpos,40.490319777,-78.413409822
Alpreck,,
AlprsCarmen.savance,,
Alpy,41.430335862,2.175986846
Alqis,33.627888734,-91.905129596
Alqrsle.misferable.Pegham,,
Alr,-45.214348973,169.371146803
Alraeadral,,
AlRE,42.112448333,0.426186619
Alrique,,
Alrique-Austraje,,
Alrne,44.131288685,2.684126755
Alropns,,
Alsa,32.818455562,-96.033859721
Alsa-cien,,
Alsacc,51.350128601,-109.984898736
Alsace,33.978619111,-118.41562961
Alsace-et-Lorraine,47.74501701,7.339449651
Alsace-Lor,48.857358804,7.243936627
Alsace-Lorraine,49.893319875,2.30992646
Alsacienne,48.690986067,7.381097955
Alsacjen,28.40232694,36.559136758
Alsaco,-33.139755947,-64.351248669
Alsacs,54.633329756,24.849996802
Alsano,42.233325606,13.183328578
Alsaoe,33.978619111,-118.41562961
Alsatia,32.612909302,-91.182327236
Alschansk,,
Alsen,42.961095525,-96.805599739
Alslkasso,,
Alssa,32.818455562,-96.033859721
Alt,63.43865689,10.48366714
Alt-Ofen,,
Alt-serton,,
Alta-,69.968868913,23.271649362
Alta-Verapaz,15.666666075,-89.999998653
Altagracia,11.566148446,-85.578398517
Altaï,47.866668215,88.116668653
Altalante,49.510507345,6.918557
Àltan,,
Altar,30.716255607,-111.836529426
Altavilla,18.351055868,-65.99877747
AltaVista,37.111808079,-79.285576428
Altdorfer,47.846019548,16.521546351
ALtel,52.071027629,4.284486242
Alten-berg,50.621539754,6.488129695
Altenbonrg,,
Altens,34.933429883,-90.024809452
Altenskiöld,,
Altenüourg,50.987627268,12.43683582
Altesse,56.975326932,23.807956771
Althing,,
Àltissimo,,
Altlclrch,,
Altmann,46.53200565,8.163879993
AltMguild,,
Altol,50.416677433,80.242596881
Alton,38.890599233,-90.1842798
Altona,53.549996889,9.933329976
Altoona,40.518676261,-78.394736479
Altorf,48.521657093,7.527865932
Altyn,42.95326622,73.791037879
Alu,11.201986761,4.528238612
Alui,2.909807592,31.078879565
Aluia,41.884768536,-87.615696231
Alula,15.717295582,120.811797856
Alula-ben-Djemal,,
Alumbi,14.85917673,100.440940023
Alupka,44.42107647,34.051369792
Aluska,-3.983328726,-79.699998653
Aluta,40.770928376,-75.316847605
Alvar,27.562458468,76.624998899
Alvarado,32.406526116,-97.211679704
Alvarez,32.197218189,-116.866669062
Alvaro,27.562458468,76.624998899
Alveruhe,9.838846223,77.157769622
Alvès,-9.83332711,-65.6333289
Alvez,-9.83332711,-65.6333289
Alvim,-19.761475607,-47.913748298
AlVlM,,
Alwaz,32.953349092,76.17038624
Alx,32.271997053,-110.978928028
Aly-Toure,-12.936026783,-38.395288445
Alzerie,27.999999641,2.999998725
Am,-4.999995509,-62.999996076
Am-bohimanjaka,,
Am-Ghannàn,,
Am-Jager,,
Am-Phua,8.633997139,99.951446459
Am6rique,,
Ama,31.955216164,35.945026753
Ama-Tõnga,,
Ama-Tougas,,
Amâ-zigh,,
Amaa,-17.41666618,-145.499999701
Amaaone,-0.166668408,-48.999996906
AmabiiUes,,
AmaciAe,-5.605826249,-64.215279734
Amaciee,-3.793499571,142.611287916
AmAcourl,,
Amacuro,7.813886414,-4.420558291
Amada,12.194085724,3.915177014
Amadgbor,,
Amadghor,,
Amadhié,14.610069835,-12.228449935
Amadhlé,,
Amadhou,34.945826283,32.549997021
Amadhou-Diarig,,
Amadi-Paíé,,
Amadi-Sàmba,,
Amadisse,40.43156849,-3.69821939
Amaed-Dialli,,
Amagaza,36.572616426,4.710908902
Amaghdor,,
Amahra,-67.599997518,-68.249999702
Amalecites,,
Amalfi,6.910159609,-75.077639832
Amalia,36.94196615,-105.454448758
Amalie,50.105917009,13.845719299
Amalth,,
Amalthee,-70.838886606,-68.574438912
AmAlto,28.999999903,-9.249997737
Amalu,6.768147711,6.58217585
Amamir,46.182377676,21.323718217
Aman,20.999997807,56.99999938
Àmance,,
Amandébélé,,
Amangoua,5.542609462,-4.045539069
Amanvlllers,49.166908835,6.042196767
Amar,8.683326262,10.366668522
Amar-ben-Haoua,,
Amar-Saloum,23.728398194,90.42382992
Amara,31.835877754,47.14399748
Amarab,21.577179589,39.169328135
Amaracapan,,
Amaracapana,,
Amaraco,-31.427396898,-64.190279953
Amarah,31.835877754,47.14399748
Amaranthe,50.595617554,-98.739055668
Amarapoura,21.899998942,96.049995666
Amarben-Hamis,,
Amarftpoura,,
Amarioca,42.843376972,-2.674006776
AmArique,-11.529289614,14.733639007
Amaro,24.032796183,-100.206348463
Amaroumraï,,
Amarre,28.475728926,77.088048309
Amarrée,28.475728926,77.088048309
Amasirgh,,
Amat,13.399996715,123.299996059
Amatdrasou,,
Amaterasou,48.890565857,2.245415685
Amatifou,,
Amatongaet,,
Amatonie,13.799268784,100.551207238
Amatron,22.581706449,88.391477267
AmAUo,5.234436309,7.313936915
Amawmie,,
Amaxona,,
Amaxonie,,
Amaxosas,38.144146971,21.552387925
Amay,50.548286254,5.309738263
Amayj,50.078019485,14.424178967
Amazirgh,,
Amazohe,,
Amazone,-0.166668408,-48.999996906
Amazorie,42.263688912,0.0585692410004
Amazulu,60.983778231,25.660199407
Amba,37.529816486,-82.642926504
Amba-Alaghi,,
Amba-Debra,14.710667408,39.627225503
Ambabo,-21.833325755,47.216666032
Ambaca,-12.244717128,40.340556203
Ambacca,-9.268568725,15.157069432
Ambahy,-20.499999572,46.683328359
Ambalema,4.784048775,-74.762676781
Ambaliha,-17.583326891,45.749998681
Àmbanourou,,
Ambararata,-22.083328071,43.583328446
Ambararatre,,
Ambas,43.318989267,-6.129628132
Ambassa-.,14.003798134,-3.660296755
Ambassée,28.211048913,82.299517354
Ambato,-1.249078858,-78.616746779
Ambatoumanga,-19.633326979,45.933325913
Ambava,-21.733326629,44.61666625
Ambavanias-sina,,
Amber-baki,30.073955603,31.347397737
Ambérieu,45.987337983,5.328438604
Ambiakely,,
Ambialet,43.946557578,2.378918838
Ambielle,42.525745657,3.078566253
Ambieve,-3.106077572,-60.006996668
Ambigu,11.003356387,-74.808428721
Ambigu-Comique,,
Ambigulte,,
Ambiky,-21.866667797,43.883325825
Ambili,6.466669963,18.299995536
Ambinaniroa,-16.699996776,49.383327267
Àmbiorix,,
Ambitieux,33.852846272,35.574178661
Ambitions,31.607086556,-89.19958718
Ambldve,,
Ambles,51.108698025,-4.1623892
Ambleteuse,50.807287771,1.603876114
Amblève,50.353566033,6.170016924
Amblftve,,
Ambo-himahasoa,,
Ambobisorohitra,,
Ambobitran-dasana,,
Ambobo,-21.833325755,47.216666032
Ambodimadiro,-16.066668976,46.399997501
Amboellac,,
Ambogo,3.216666862,29.261517833
Ambohibanya,-16.933328071,47.816669789
Ambohimandroso,-18.749996863,45.983329975
Ambohimanga,-19.066669763,44.666665813
Ambohitromby,-18.249996732,45.766669701
Ambohitsalika,-18.466666006,45.116666381
Amboibo,-16.883328508,-62.849997387
Amboine,-4.612408903,143.488957533
Amboise,47.412487518,0.982656739
Ambolo,-21.349996645,46.766669963
Ambôlôcet,,
Ambondro,-22.799997475,43.583328446
Ambongo,-23.416667753,45.483329844
Ambositer,,
Ambositra,-20.53033588,47.243438656
Ambotifofcra,,
Ambotifotra,,
Amboto,-3.359436589,13.259169348
Ambou-ïimanga,,
Amboudimangave,,
Amboudissine,,
Ambôuépagnieri,,
Amboulisate,,
Amboür,29.885849795,-8.486635976
Amboyne,-37.033327939,148.549995928
Ambpifotra,,
Ambras,27.773588733,-82.632766406
Ambre,47.389728538,0.69100612
Ambridres,,
Ambriè-res,,
Ambrieiix,45.926795856,4.73527874
Ambrière,48.634439585,4.837577162
Ambrieux,45.926795856,4.73527874
Ambrig,53.575316142,10.015339698
Ambrin,-16.249996208,168.116667123
Ambriz,-7.844305611,13.106488896
Ambrizette,-7.224908575,12.849687684
Ambrosio,20.276048048,-103.970916904
Ambryen,25.14733828,55.210418183
Ambrym,-16.249996208,168.116667123
Ambuellas,38.11666791,20.749996628
Ambugal,,
Ambuiata,30.362838968,76.795155799
Amc-,31.472498999,76.25636911
AMcaine,,
Amccourt,,
Amcnomlie,,
Amcourt,49.909167468,1.182839476
Amcrique,,
Amcro,-12.054505507,-76.97470749
Amd,15.3485983,47.928597357
Amdalay.e,,
Amdcourt,,
Amdjid,,
Amdldlda,,
Amdo,7.509006968,-5.574858861
Amdrique,,
Amdrlque,,
Amdyo,8.6389467,-5.553179784
Ame,6.263697475,9.5622974
Amé-ralikfjord,,
Amé-siqué,,
Amebbique,,
AmÉBO,8.98332814,37.84999571
Amecameca,19.123839793,-98.766489733
Amecoiirt,,
Ameconrt,,
Amécoort,49.380099917,1.731777264
Amecourl,,
Amécourt,49.380099917,1.731777264
Amecrourt,,
Amecuurt,,
Amedde,-10.819437104,40.127779085
Amédée,50.106848427,1.83448965
AmedU,9.333329582,39.766668129
Ameeotiri,,
Améeourt,49.380099917,1.731777264
Ameer,50.248315873,-99.771637539
Ameetde,,
Amefique,,
AmeHque,,
Ameickia,,
Ameida,22.733329494,-82.399997561
Ameidkia,,
Améiiqne,,
Ameilie,34.094996784,-117.71784953
Àméim-que,,
Amelia,42.552329299,12.418166977
Amélie,34.094996784,-117.71784953
Amélie-les-Bains,42.475278136,2.671937336
Amelie.gouverne,,
Amelio,12.729848682,80.00065785
Ameluze,,
Amen,49.899997282,2.299995842
Amena,7.65029893,8.56339954
Amène,13.974006278,-2.54289741
Amenés,13.974006278,-2.54289741
Amenez,47.043875728,7.385296083
Amenl,50.986047908,6.434836425
Amenque,53.392636853,-2.235048228
Amenti,34.911777805,33.637748496
Améoourt,49.380099917,1.731777264
Amer-risque,,
Ameralik,64.116665725,-50.99999743
Amère,14.621368333,-3.255629664
Ameri-,6.174227414,8.135919474
America,39.759998584,-98.499996381
Americafnes,-3.733488396,-38.496718445
Américaine,48.864756147,2.364767594
Americainel,,
Americains,22.358769232,-97.88257917
Americainsne,46.910359076,-103.522689178
Americainsou,27.133327048,-103.366665524
Amerigue,10.566665638,25.166669702
Amerijue,10.566665638,25.166669702
Amérikan,59.086697074,142.182606456
Ameriocapana,,
Ameriqae,39.759998584,-98.499996381
Ameriqiie,39.759998584,-98.499996381
Amériqtie,,
Ameriqtte,,
Ameriquc,,
Amérique,14.932997179,10.160298835
Ameriquedu,,
Ameriqueplus,,
Ameriqufr,,
Ameriqutj,,
Ameritjtie,,
Ameriv,,
Amerlque,66.916668259,-53.24999577
Amero,2.116667473,33.766666556
Ameroca,39.759998584,-98.499996381
Àmeroco,,
Amerourt,31.819197734,-3.664058421
Amerrique,12.1999982,-85.316665742
Amers,30.499995797,-9.179997448
Amersfoort,52.154999178,5.387495863
Amertque,,
Amerveilie,,
Ames,42.034708731,-93.619936428
Amesfclafois,,
Amessi,45.756746945,21.215115854
Amethyst,49.702905772,7.32131626
Ametvers,50.530746811,2.393479546
Ameut,25.306088693,73.92579642
Ameutel,40.826498445,-74.114495799
Amey,-34.667199405,-58.575637684
Amezeuil,,
Amezquita,5.783329101,-73.21666797
Amfard,34.808736948,-4.199276927
Amfoourt,11.420698853,18.706997919
Amfrevllle,49.249998462,-0.233328857
Amfrjques,,
Amftcourt,,
Amg-,30.85696712,-91.010455987
AmGcourt,,
Amghâr,14.36829729,45.749229249
Amgri-,40.742706881,14.5714374
Amgrique,,
Amguid,26.378168059,5.345537087
Amgujem,,
Amhacia,,
Amhara,11.499999816,38.49999903
Amherst,42.978387491,-78.799759039
Amhrou,,
Ami,36.033325781,140.199996889
Ami-fourt,49.131955936,10.38967948
Amiala,62.299996932,24.933329408
Amibsaud,18.566775726,73.849298709
Amicis,46.274866968,-119.273586477
Amico,-20.072308024,30.834375761
Amicourt,,
Amida,37.915828232,40.218887
Amie,13.376148831,15.812206797
Amieeurt,25.253488361,55.331767915
Amienois,49.817159633,2.318619689
Amiens,49.899997282,2.299995842
Amiens-Calais,,
Amieonrt,,
Amieourt,,
Amier,52.080076327,4.317666298
Amies,-25.866596851,25.642506977
Amigo,37.596496069,-81.320939314
AmigosI,20.746935763,-76.419996714
AmigrAs,51.748307267,19.322066339
Amil,42.53473586,-8.580146678
Amilcar,-34.664666129,-58.561279458
AmiMurl,,
Aminoff,51.519489072,-0.108127467
Amio,9.357096473,122.941296889
Amiral-Baudin,,
Amiral-Duperre,,
Amirauté,48.392248576,-4.481037424
Amirique,,
AMiRo,41.009317222,28.957416819
Amis,36.418428608,-82.952386543
Amissaire,,
Amiut,61.516665944,-158.583326714
Amjen,49.899997282,2.299995842
Amkro,7.813886414,-4.420558291
Amlriquo,,
Amlrlque.,,
Amls,47.566666337,16.199995885
Amman,31.955216164,35.945026753
AmmirMoussa,,
Ammobi,,
Ammon,31.955216164,35.945026753
Ammou,34.695895962,33.033848085
Amne,48.033328926,-0.0666681459996
Amno,5.525636968,-4.407576943
Amnop-trawports.,,
Amnzone,,
Amo,7.249996452,4.449999555
Amoacon,-3.113348926,-59.967467676
Amócourt,47.736107801,6.063668861
Amofir,36.212697864,42.581379857
Amoi,7.252426237,29.42833603
Amoihs,39.528156657,-76.41023708
Amoitie,-20.14999813,57.566665595
Amol,36.469607066,52.350719447
Amon,5.560189402,-3.852429705
Amonr,13.000576158,101.19183789
Amooourt,,
Àmôriquo,,
Amorti,6.208397382,-75.566948911
Amos,48.56687808,-78.116238193
AmosTrenoweth,,
Amotionui,28.657058335,77.310337583
Amotir,,
Amou-Daria,43.666668914,59.016666425
Amou-Déria,43.666668914,59.016666425
Amou-Duria,43.666668914,59.016666425
Amoudou,8.866666993,1.433327748
Amouhd,36.233058557,1.228325939
Amóuique,,
AmoulofF,,
Amour,52.933326611,141.166668608
Amour-ben-Laba,,
Amour-Daria,,
Amouroux,43.615058494,1.474755572
AmoutofF,,
Àmov,,
Amovir,,
Amoy,24.479786518,118.081867604
Ampasimbé,-18.516665569,44.649999292
Ampassimbitiky,,
Ampbari,,
Ampere,-25.914999056,-53.472775501
Amphari,29.529517415,80.476418632
Amphiaratis,,
Amphithéâtres,45.130847986,5.694359633
Amphitrite,-21.333325624,-136.499997342
Amphoux,43.595818202,6.107886437
Amphytrite,-21.333325624,-136.499997342
Ampohlka,,
Ampongo,-7.998497929,112.713398491
Ampoui-nimerine,,
Ampuis,45.4890567,4.808788717
Amputé,51.440467084,7.006308213
Amram,52.53665981,13.431139588
Amri,35.826857103,41.068758084
Amricoutt,50.471217093,2.177539208
Amrique,,
Amritsar,31.636608436,74.874757712
Amrlque,,
Amrou,48.922558018,2.281686966
Ams.,52.310298397,4.760278521
Amsi,12.70879955,10.888095752
AMsJa,56.239799701,54.399896107
AmSlie,13.956889797,121.610189009
AmSrique,,
AmSriqueduSud,,
Amsteg,46.771316915,8.669626114
Amsterdam,52.374026242,4.889687038
Amsterdam.en,52.35398952,4.883198614
Amstetten,48.122897978,14.872055724
Amstordani,52.374026242,4.889687038
Amt-,53.387457812,-3.032026506
Amtfdta,,
Amtfrique,,
Amtrique,,
Amtrlque,,
Amtvique,,
Amua,6.520818158,-0.966898761
Amucoarl,,
Amurat,24.13333976,91.545589377
Amuse,37.415738109,-121.894378914
Amusements,33.98291623,35.626126552
AMxaumm,,
Amy,43.666668914,59.016666425
Amya,13.81666874,98.999996889
Amyot,48.483387989,-84.949817795
An-,19.783328271,94.033328621
An-Chåu,10.445585883,105.386217189
An-cône,61.864989034,28.946149819
An-ganga,10.499999554,105.166668172
An-guilla,,
An-kay,53.134566753,17.99206986
An-Lai,21.21666708,106.699997107
An-namouka,48.043376535,-4.95168666
An-nenkova,,
An-takieh,,
An-tarai,23.748695893,90.408666266
An-thiam,14.471194159,100.116343327
An-tilôpe-Bleuei,,
Ana,-2.066669806,-79.916667926
Anabaptistes,,
Ànabas,,
Anabuac,,
Anacaoua,4.868686265,-74.053755689
Anachorètes,-0.8913696,145.550148128
Anacondas,46.128539953,-112.942256806
Anacoua,52.279746108,104.302218381
Anacron,48.837947526,2.355448921
Anadal-keui,,
Anadir,15.098326008,38.752777599
Anadyomène,,
Anadyr,42.103696609,1.845315689
Anadyrsk,,
Anafe,22.957216127,-82.569439025
Anaga,12.44081683,2.228798659
Anagos,8.100825952,47.040556159
Anagramme,48.386399096,2.957216521
Ànaguada,,
Anah,33.152568913,74.400526794
Anahuac,22.199996321,-97.866668582
Anaïapa,26.099998243,-101.333327458
Anak,38.510828433,125.494167853
Analabou,-16.816666923,44.61666625
Analolie,4.383327835,41.949995885
Analostan,,
Anam,15.493197468,-3.593396691
Anaménou,,
Anamins,22.713607744,106.996669281
Anamouka,0.164277224,173.610247634
Anamouoha,,
Anan,33.916668609,134.649995884
Anandraya,0.753796911,97.678896121
Anandrayen,,
Ananfa,22.513586994,88.357208308
Ananino,59.646177427,29.0105976
Ânanischine,,
Anas,42.575947703,1.212307361
Anas-tasi,36.273914932,137.561979981
Añasco,18.282729431,-67.139619735
Anastase,47.28478885,-2.391859313
Anasthasi,31.20123607,75.773525957
Anastigznat,,
Anata,48.889719932,2.343205507
Anatolede,,
Anatoli-Hissar,,
Anatolie,38.999998025,34.999998113
Anatolie-Hissari,,
Anatomie,13.799268784,100.551207238
Anatomique,48.694977213,6.181396414
Anavil-lana,,
Anawân,14.807008359,121.903828452
Anaxagore,,
Anaximandre,35.499997107,29.999996802
AnaXsI,13.771906712,100.613625699
Anay,-11.844437148,-76.362496316
AnaYs,21.87838736,-102.304066816
Anbalt,11.707786878,78.407695706
Ance,57.51378965,22.022947169
Áncedonia,,
Ancenis,47.366668084,-1.166667534
Ancenls,51.029086589,-0.512056623
Ancêtre,44.824029213,3.618576834
Anchialus,40.714435889,22.779438039
Anchielo,40.465279499,-3.268377033
AnciengolfedeBhrinlfms,,
Ancient,13.042836408,80.222038205
Ancieri,47.44729643,5.6304968
Ancieté,13.042836408,80.222038205
Ancisan,42.872898852,0.339978769
Ancïzô,,
Anckárslrœm,,
Anckarstroem,,
Anckarstrœm,,
Anckor,60.172207748,25.082077208
Ancottrt,,
Ancre,17.895565787,-62.848656506
And-khuy,18.099348204,-97.059147739
Anda,46.399996365,125.316667604
Anda-.manavec,,
Andaï,-0.916666355,133.999997064
Andakana,-22.449996033,44.033329014
Andakobe,-7.133328202,145.733326873
Andalou-,41.941958462,-87.652259986
Andalousie,34.017257183,-4.984938709
Andaman,10.757759181,92.52135929
Andampy,-16.016669413,46.749998943
Andatousie,,
Andavacmenerana,-18.883329032,49.133329451
Andegave,,
Andeliliena,-40.316335612,175.578629464
Andelle,49.311476506,1.224636267
Àndelot,,
Andelys,49.846587022,2.398708082
Andereh,46.179578924,14.945147238
AndereWallln,,
Anderson,40.105315941,-85.680246979
Andes,8.66666874,-70.999998173
Andeton,53.266666031,-2.53332676
Andevourantç,,
Andévourante,,
Andiaramac,,
Andiba,-17.583326891,46.933326175
Andidjân,,
Andidjanis,,
Andijan,40.782055889,72.344236265
Andilegum,,
Andilly,49.009346317,2.302398628
Andiu,-4.055097358,122.477397055
Andiuî,42.783599776,46.261706773
Andjali,27.231179865,78.648289356
Andjama,49.684209931,21.757358237
Andlau,48.386066125,7.416968772
Andohalo,-18.899995553,47.533329932
Andon,36.565556552,128.724998156
Andorfer,48.586545835,13.452728672
Andorina,40.458786575,-3.699056315
Andorre,42.499998942,1.499998332
Andouille,48.176848191,-0.783639023
Andovoranto,-18.949999616,49.099996409
Andr,42.499998942,1.499998332
AndrA,62.514717879,65.887777197
Andrada,-7.696475729,21.363616176
Andraisoro,-18.949999616,47.549996453
Andrano-,39.983219276,18.382527212
Andranoboka,-21.966666923,43.883325825
Andrd,47.516666774,22.349996147
Andrde,-33.18918856,-68.503939168
Andrdo,47.516666774,22.349996147
André,38.747295949,-82.734605869
André-du,43.699668986,7.270749747
Andree,45.728286971,-93.223827577
Andref,50.874988763,9.255739604
Andrei,12.233326742,16.499997764
Andreo,45.880719944,22.901678692
Andres,50.8655576,1.920935979
Andreselles,,
Andretelles,,
Andrew,53.883457798,-112.351886694
Andri-,56.366665944,27.866668609
Andriamifisy,,
Andriana,-21.91666736,47.949997458
Andrianaboulou,,
Andrianampoïna,,
Andrianapoinimerina,,
Andrianba-vabé,,
Andrianilané,,
Andriantsimitoviàminan-driandehibe,,
Andriba,-17.583326891,46.933326175
Andrie,12.233326742,16.499997764
Andrieux,49.542616495,0.0922397530005
AndrinopIo,,
Andrinople,43.230270179,-0.675229824
Andrl,33.593295804,73.646366716
Andrlfea,,
Androcles,40.460046463,21.672599258
Androm,38.713215973,-9.14087792
Andromdde,50.852697741,4.423978364
Àndropogonées,,
Andros,21.016119876,-89.583538109
Androutsy,-21.43332925,44.28332683
AndrS,50.8655576,1.920935979
Andrtte,45.527357301,7.880319656
Andruick,,
Anduze,44.054089036,3.985447278
Ane,52.614169932,6.651388708
Anéantissement,,
Anecdotes,5.307176854,-3.993708169
Aneeourt,,
Anefie,18.641388105,-1.935559304
Aneguada,18.749999467,-64.333326759
Aneïzah,,
Aneize,5.599079451,6.610658323
Aneltyoum,,
Anémone,47.654516541,-117.416749749
Anergiques,,
Anériqué,48.865876548,2.31004795
Anervaient,,
Anes,35.5586764,-86.750827978
Anesetde,,
Anet,48.856418387,1.439807173
Anetire,-34.438336214,-58.56012756
Aney-ron,13.620004691,100.754679182
Anezé,5.959398477,7.701006067
Anézès,,
Anfciambo,,
Anffleterrc,,
Anfosso,47.551516181,7.593488108
Ang-Douong,,
Ang-Duong,11.572168912,104.923077788
Ang-Giang-Thin,,
Ang-kor-Vat,,
Anga,-29.029807155,-63.335306321
Angacth,,
Angad,17.584899855,120.62569887
Angadi,15.136599612,-2.475898356
Anganis,40.521938471,127.553059151
Angara,9.711359036,1.917336298
Angave,2.296156546,27.719135701
Angavou,-22.033328508,44.599999729
Angavoukeli,,
Angazias,-4.878767267,29.628577261
Angaziya,-11.586106072,43.333056155
