LOC,LAT,LON
Nosy,13.750029653,100.540228212
Nosymalavo,,
Not,47.166669832,15.549997065
Nota,-5.045265992,-79.717425607
Notaire,30.412339075,-9.565059779
Notcoschouya,,
Note,33.267628203,-83.463779663
Notea,52.735749143,15.406779273
Notei,39.118886475,9.511388918
Notes,-33.898658603,151.175098981
Notez,-33.898658603,151.175098981
Notezero,,
Notfe,21.148556624,79.093317865
Nothing,13.000639153,80.267016214
Notify,,
Notjs,40.119156713,22.553337603
Nototero,59.203056748,10.401387441
Notou,13.509319013,0.449427057
Notozero,68.499996758,31.08332967
Notr,43.818368453,28.214505743
NotrcDame-dtBott,,
Notre,41.976339911,-87.668418053
Notre-Da,43.48933965,-0.773249445
Notre-Daine,48.853129179,2.348857006
Notre-Damc-da-Xeigo,,
Notre-Dame,48.853129179,2.348857006
Notre-Dame-de-Gr,,
Notre-Dame-de-Grce,47.487378873,-1.92749602
Notre-Dame-de-Guadalupe,,
Notre-Dame-de-Ia-Yallée,,
Notre-Dame-de-la-Couture,48.001795724,0.198137856
Notre-Dame-de-la-Garde,51.200179407,-78.766097526
Notre-Dame-de-Neigo,,
Notre-Dame-de-Provenzano,,
Notre-Dame-des-Victoires,48.866268013,2.340726227
Notre-Dame-du-Salut,47.996598686,-0.738179557
Notre-DamefAMp,,
Notre-Danie,48.853129179,2.348857006
Notre-Darae,,
Notre-Seigneur,48.700088759,-71.682398618
NotrecompatfioteapperbVpn,,
Notro-Dame-dc-la-Garde,,
Notrs,-41.152127446,-73.423379627
Notti,4.190119479,100.606498332
Nottingham,52.953597312,-1.150468972
Nottkhan,,
NOTUE,-10.527296028,121.773299535
Notwclle-Gutndo,,
Nou,9.616669439,-9.066666005
Nou-houmoor,,
Nou-houriiioor,,
Nou-Telle-Orléans,,
Nou-velle-ficosse,,
Nou-velle-Zé,,
Nou-velle-Zélande-a,,
Noua,4.333328271,21.233325738
Nouaillé,18.749999467,-72.23332973
Nouantogloin,,
Nouautogloln,,
Noûba,43.694237968,7.256288031
Noubas,11.12582652,124.873888895
Nouding,32.796708992,-96.796947006
Noudohi,,
Noue,43.158007052,0.95695952
Noueelle-Caledonie,-21.499999834,165.499996321
Nouers,55.230129797,11.761337762
Noüfrourmoor,,
Nouga,9.416666687,-3.099997474
Nougoua,5.341769784,-2.776588673
Nouho,9.345869969,-6.056527618
Nouhotirmoor,,
Nouhou,4.34359636,21.17639679
Nouhour-,37.792098211,46.675899518
Nouhourmal,,
Nouhourmiaor,,
Nouhourmoor,,
Nouhtfurmoor,,
Noui,5.549997807,12.249998899
Nouiato,10.716668827,0.0499975020005
NoUj,31.130668832,29.81982829
Nouka-Hiva,-8.899997431,-140.099997386
Noukha,43.789008558,4.832825584
Nouklou-kayettes,,
Nouko,6.633326174,1.116668348
Noukomm,,
Noul-Moul,,
Noulalo,,
Noulato,64.719436737,-158.103057333
Nouless,39.246666136,21.423609353
Nouma-Lanhi,,
Noumachock,,
NoumaHqwa.a,,
Noumda,35.239159754,-3.927595535
Nouméa,-22.276306946,166.457196381
Nouméaau,-22.276306946,166.457196381
Noumris,29.299997282,89.19999702
Noun,4.916665507,11.099999948
Noungsack,,
Nounou,11.766668653,-9.2999973
Nouo,5.10110864,-7.255828695
Nouoelle-,19.59999654,-72.183325667
Nouoelle-Neerlande,,
Noupe,9.549998855,-5.633326672
Nour,26.81123663,69.073089539
Nouragkar,,
Nourde,13.54023577,-1.378378247
Noure,16.958469943,22.018128096
Nourrit,48.207706452,16.380668353
Nourriture,33.560025756,-7.60004815
Noury,30.058638962,31.196386637
Nous,43.401268965,3.696586411
Nous-entraroesv,,
Nous-memes,36.845107745,10.153207464
Nous-revenions,,
Nous-T.avpns-echappee,,
Nousa,8.768337218,-7.702886524
Nousauronsindique,,
Nousavonsparlede,,
Nouscherchotid,,
Nouscroisàmes,,
Nousdejeunftmes,,
Nousfpa,,
Noushaghak,,
Nousn,50.346398169,16.030198953
Nousne,35.460985569,-5.461477922
Nouspas,41.787347681,0.808076731
Nouspouwns,,
Nousrdpondonsdirec-,,
NousremonteronslefleuveSi-Kiang,,
Noussas,14.154417769,-4.848308333
Noussombougou,13.09679562,-7.934098507
Noussommes,,
Nousy,30.046125572,31.237616479
Nouv,40.152197281,69.370756125
Nouvalle,19.59999654,-72.183325667
Nouvcllo-Kcosse.du,,
NouvcUe-Caltdanie,,
Nouve,45.722199011,11.677699184
Nouveau,19.549996977,-72.199996687
Nouveau-Brunswick,46.500098982,-65.99877747
Nouveau-Calebar,,
Nouveau-Marghelan,,
Nouveau-Mecklem,,
Nouveau-Mecklembourg,,
Nouveau-Mexique,34.500338815,-106.000848772
Nouveau-Monde,49.56205927,0.820459632
Nouveau-Norfolk,,
NouveauHanovre,,
NouveHe-Hollande,,
Nouveile-Ca-,45.000148084,-62.998646196
Nouveiles,50.409779545,3.967516369
Nouvel,41.385308357,2.171518742
Nouvel-An,-46.117099365,50.222178829
Nouvelie-Caie-,37.739556374,-97.244648278
Nouvelie-Guinee,-4.999995509,139.999998636
Nouvelie-Gulade,,
Nouvelie-Siberie,,
NouvelIeCytbre,,
Nouvellc-Caledonie,-21.499999834,165.499996321
Nouvelle,19.59999654,-72.183325667
Nouvelle-Angleterre,,
Nouvelle-Anvers,,
Nouvelle-Archangel,,
Nouvelle-Breta,,
Nouvelle-Bretagne,48.766669351,-3.583326585
Nouvelle-Caiedonie,-21.499999834,165.499996321
Nouvelle-Calé-dopie,,
Nouvelle-Calédonie,-21.499999834,165.499996321
Nouvelle-CaUdonie,,
Nouvelle-Écosse,45.000148084,-62.998646196
Nouvelle-Espagne,38.980168284,-0.548435895
Nouvelle-France,-20.370559558,57.561108588
Nouvelle-Gaiedonie,,
Nouvelle-Galles,-32.999998349,145.999995709
Nouvelle-Géorgie,,
Nouvelle-Giilles,,
Nouvelle-Grenade,,
Nouvelle-Gu,,
Nouvelle-Guinée,-4.999995509,139.999998636
Nouvelle-Guinta,,
Nouvelle-Guyane,-4.999995509,139.999998636
Nouvelle-Hanovre,,
Nouvelle-Helvétie,,
Nouvelle-Hollande,,
Nouvelle-IIoHando,,
Nouvelle-Irlande,-2.999999485,151.499997151
Nouvelle-Italie,45.531789408,9.040109738
Nouvelle-Moscou,,
NOUVELLE-OAL,,
Nouvelle-Or-iéaris,,
Nouvelle-Orieans,,
Nouvelle-Orléans,29.95464869,-90.075069991
Nouvelle-Phocée,,
Nouvelle-Poméranio,,
Nouvelle-Quinee,,
Nouvelle-Russie,45.19469732,11.213916339
Nouvelle-Segovie,,
Nouvelle-Sibérie,,
Nouvelle-Virginie,,
Nouvelle-Zeiande,-41.999996208,173.999998548
Nouvelle-Zélande,-41.999996208,173.999998548
Nouvelle-Zemble,,
Nouvelle-Zembrè,,
Nouvelles-Hébrides,-15.999998392,166.999996714
NouvELLES-HfeBRiDES,,
Nouvellesde,50.409779545,3.967516369
NouvelleTZelande,,
Nouvelloa,40.840829673,-1.847965577
Nouvellp-Guihee,,
Nouvetles,50.409779545,3.967516369
NouveUc-Sibôrio,,
NouveUe-Bretagne,,
NouveUe-Espagne,,
Nouvion,50.199999161,1.783329189
Nouvnau,,
Nouvoau,19.549996977,-72.199996687
Nouvolle,19.59999654,-72.183325667
Nouvolle-Cak',,
NoUy,13.359747786,12.696287297
Nouyeau,19.549996977,-72.199996687
Nouyelle-Zblande,,
Nov,40.152197281,69.370756125
Nova,41.028939981,-82.304606026
Novada,-34.748007734,-58.588376054
Novae,43.623058784,25.353889088
Novaia,45.440555503,8.616836799
Novaîa-íemlia,,
Novaïa-Zemlia,54.711595811,30.885797198
Novaïa-Zen-lia,,
Novaïrt-Zemlia,,
NovakCrMna,,
Novala,9.511698254,123.12249581
Novar,45.450099157,-79.249638117
Novara,45.440555503,8.616836799
Novas,42.681089873,-8.548356999
Novcïé,,
Nove,45.722199011,11.677699184
Novea,6.511755962,3.378086674
Novéant,36.081557001,-80.302238712
Novee,6.511755962,3.378086674
Novef,,
Novei,-6.187345646,106.815407366
Novel,46.369228095,6.78625974
Novellè,49.321897581,8.429599414
Novembre,55.859299966,-4.254536523
Novers,43.877358218,4.902479403
Noves,43.877358218,4.902479403
Novgo-,45.467778088,9.281216343
Novgorod,58.516669657,31.283327922
Novis,44.27006987,3.109779983
Novo,-5.366667972,-39.716668189
Novo-Sénak,,
Novoa,23.054717975,-82.441389388
Novogorod,58.516669657,31.283327922
Novoïe,54.493135697,21.175636357
Novoie-Vremia,54.795369377,32.056206339
Novombro,,
Novoos-,-6.716669675,-40.666668888
Novor,23.750567727,90.389875933
Novorossiisk,44.724385555,37.767518029
Novorossyck,44.724385555,37.767518029
Novosti,42.455308908,19.275769947
Now-York,34.588656978,66.390508586
Nowgong,25.060959445,79.441528466
Nows,50.233327703,4.68332635
Noya,33.233327747,131.266669613
Noye,13.998979062,-4.349469099
Noyelle,50.351518715,1.721216701
NoyereuOuobe,,
Noyés,48.997489869,-97.20450734
Noyl,42.815758422,27.209857393
Noyon,49.583328883,2.999998725
Noyont-on-Bosslgny,,
Noyt,49.006088606,21.238756756
Nòyts,33.894049116,-80.357858276
Nozeroy,46.774565626,6.036356285
Npar,28.109618914,68.590745841
Npir,-15.482499314,38.661107234
Npllement,,
Npngauga,,
Nprd,25.309458894,83.003668869
Nprd-Est,,
Npusr,,
Nqy,50.447036239,-5.00351756
Nrde,51.532816889,9.099828439
Nrf,51.157059733,6.722765874
Nrissan,,
Nrsch,27.979215986,73.361119029
Nsama,4.760016408,-2.108258479
Nsápa,51.527948321,-0.0799599659996
Nse,5.861046205,-7.458099246
Nseza,-5.543758757,14.120298433
NSgiis,-8.469898597,115.12049589
NSgo-,-2.666669064,150.949997457
NsiiIoc,,
NSmie,1.883957123,10.786377778
Nsuo,10.264076489,-0.0544697279996
Nta,-4.149998436,15.768326691
Ntaga,-2.087399467,30.370696407
Ntamo,-4.266128631,15.283179741
Ntelly,4.31666625,13.216666119
Ntem,7.399999642,8.599999293
Nteolas,39.160089319,20.943668442
ntfr6unis,,
Ntiny,11.403699362,20.588798432
Ntirtie,,
Ntivde,,
Ntlrie,,
Ntmes,24.043347746,78.631807319
Ntr,42.290637021,18.847457455
Ntrde,,
Ntrie,1.444296638,30.421469902
NtrOUVS,,
Ntrte,34.913487653,135.173812402
Ntuani,-20.183326673,27.883326131
NtUKOilU,,
Ntwbery-House-Magazinc,,
Nu-biada,41.537358865,2.435397826
Nuagcponssiirr,,
Nuage,41.038249655,-73.598936049
Nuagene,4.576225717,5.929517766
Nuampozo,0.93332648,31.316669964
Nuba,31.608998886,35.034546047
Nubar-Pacha,30.722217577,30.773329678
Nubia,36.635318361,-86.362768913
Nubie,24.43445754,103.431095683
Nubienne,8.833329451,10.899997196
Nubio,-8.583329032,123.374999903
Nublosa,,
Nudes,-5.070099288,-42.778758966
Nudjuff,,
Nudjuffghuri,,
Nue,55.681129277,12.574456108
Nuée,55.681129277,12.574456108
Nueva-Barcelona,41.370716152,2.129258492
Nueve,5.449319241,100.305506541
Nueves,-19.766938122,-44.086666905
Nuevo,33.801406837,-117.145869286
Nuévo-Alcala,40.423469209,-3.678218664
Nuez-Tagh,,
Nugeage,-1.743899948,29.348297133
Nugère,45.862415568,2.985388521
Nugger,,
Nuhie,51.077358306,8.814157789
Nui,-7.232467904,177.152049842
Nuit,-32.873627062,-60.698576299
Nuits,45.184159256,2.941589408
Nuits-sous-Ra-viêres,,
Nuitz,45.184159256,2.941589408
Nujl,-34.650447391,-58.620638191
Nuka-lliva,,
Nuketou,44.749997282,23.283325826
Nukualea,-10.647997818,123.200199415
Nul,-8.579895837,120.581197819
Nulle,40.461558329,9.189829452
Nullemenfc,,
Nulmieuxquelui,,
NuLne,53.594038981,10.00021654
Nulobé,2.316665726,11.683328185
Num-Pa,15.888734869,100.303067757
Numachod,,
Numero,14.413495779,121.371296208
Numidie,50.640559566,5.564969115
Nun,10.411217932,32.191225857
Nunato,60.099998156,-43.11666998
Nunes,-4.66416781,-59.433329074
Nunez,26.149997807,-106.983327589
Nungata,-37.233326192,149.3999975
Nuniero,,
Nunje,-6.383325756,38.866666993
Nuns,40.336068965,-111.611306412
Nunsen,-9.960197851,123.895396724
Nuntes,60.94828988,25.915659738
Nupe,-10.204719653,-76.764999099
Nupo,7.516669788,10.549995754
NuQ,30.837218373,55.812217281
Nuraa.,7.670398647,8.05809888
Nurd,43.462499532,-3.805138902
Nurem-berg-Furth,,
Nuremberg,49.447778411,11.068327259
Núrenberg,49.447778411,11.068327259
Nurernberg-Furth,,
Nurgalik,,
Nurnbourg,49.447778411,11.068327259
Nurveûdnm,,
Nussir-ed-Din,,
Nussitäed-Üiu,,
Nûtan,23.039878292,72.565918093
Nutepsine,,
Nutio,-9.885895945,124.532499689
Nutrisco,-19.925895517,-43.929387861
Nuuvelle-Cnleclnnie,,
Nuvar,28.263019301,83.625419196
Nuvea,41.01576965,28.972566974
Nuvee,41.01576965,28.972566974
Nuvillo,,
Nuvr,53.016749208,6.560438279
Nuvtir,,
Nuw-York,,
Nuyts,51.131897966,5.078859251
Nvanza,,
Nvassa,18.402999259,-75.011999656
NVebb,,
Nviye,48.607536472,22.270699684
Nvoula,-1.397777162,15.100558947
Nwl,-20.774799187,167.239856929
NWvro,-21.48167746,168.037505647
Ny,40.714269404,-74.005969929
NY-an,-6.290467496,107.016287541
Ny-Hernhut,,
Nya,4.810186956,7.789418722
Nyadagarenne,,
Nyahgoue,,
Nyam,8.216668172,8.54999973
Nyamnyamas,-2.683326586,31.316669964
Nyanaa,-5.168217582,14.570996439
Nyanga,-2.999999485,10.999996322
Nyangara,-1.427195552,30.169897226
Nyangoué,9.283815976,-6.522056308
Nyangoué-Lusambo-Boma,,
Nyangwé,-4.227117093,26.183556965
Nyansa,-9.68332842,33.033326131
Nyanssa,-9.68332842,33.033326131
Nyanza,-0.499998829,34.499997982
Nyaoza,-16.587898223,29.060817643
Nyariza,60.633326829,55.949999554
Nyas,64.166669788,19.949999118
Nyasa,10.741695607,-1.30892691
Nyassa,19.174446802,72.860709434
Nyassaland,-13.499997737,33.999997851
NyazaMankoulou,,
Nyborg,55.312737967,10.789639989
Nyirinefor-mentqu,,
Nyland,34.225557199,-119.135106766
Nylnnd,51.710137154,-4.951547172
Nylsot,18.517887564,73.849865658
Nymphe,34.032447835,-118.254197436
Nyni-JColimsk,,
Nyondo,-17.983327896,20.599997938
Nyougoué,11.315097724,-6.291798241
Nyphon,19.109198092,72.88779703
Nyslo,32.895979182,-96.963306244
Nyslott,61.869898099,28.87998769
Nystad,65.566666555,13.399997851
Nzala,31.399007021,-8.663087818
Nzige,-2.016629747,30.34429725
Nzo,7.673885837,-8.31721701
O-châ,7.750298057,99.259124395
O-eéan,,
O-eéanie,,
O-Ichi-Kouranosouké,,
O-leococca,,
O-muane,20.999997807,56.99999938
O-O-Fi,7.003161856,100.476270888
O-oéanie,,
O-wari,15.689294567,104.051626618
O.-N.-O,-38.945815729,-68.042676099
O.-S.,-22.97247617,-46.993525956
O.CIfaeat,,
O.Dick,51.910346888,-8.346675895
O.liili.,37.449786587,24.936285645
O.opf,13.618227349,99.395606284
O.Soldevlla,,
O.U.NiiS,,
O.ueqt,,
O'Niell,42.457779189,-98.647587784
O'tahiti,-39.416667447,174.8333291
Oa,-9.901766037,160.738847315
Oaaack,,
Oaalgre,,
Oab,-18.783329906,18.166667867
Oaemène,,
Oaen,1.29529686,121.431397374
Oahors,,
Oahu,21.433327354,-157.966669935
Oaiue,58.417777432,25.966109261
Oajaca,8.633326699,-80.199998784
Oajacca,8.633326699,-80.199998784
Oakley,37.997419492,-121.712446558
Òalë,,
Oalhlrin,,
Oalvadoi,,
Oaly,37.997419492,-121.712446558
Oambe,6.466899443,9.036897023
Oamitcund,,
Oamperaent,,
Oanada,-31.972379537,27.384437402
Oanal,43.40437819,3.695349021
OAnea,45.916667254,28.099999904
Oanga,30.08807985,31.266746894
Oar,47.816668652,22.716668609
Oarbat,,
Oarcassotuift,,
Oarte,4.449998418,-74.133326628
Oas,13.2592987,123.49629564
Oasamance.par,,
Oasamanoe,,
Oasamátioe,,
Oasbah,,
Oaseogne,40.44914843,-3.703609911
Oasis,33.465858113,-116.098888693
Oaspieaoe,,
Oasrugne,,
Oastro,42.716668215,-8.233326454
Oato,7.816667167,1.033326743
Oatppihit,,
Oatrot,,
Oatsara,-16.849999965,-151.316669542
Oaxaca,17.049996321,-96.71666963
Oayo,-14.483326979,22.116669352
Oayor.,,
Ob,54.987196355,82.716598843
ob6ie,,
Obambas,,
Obbia,26.270825585,50.63360882
Obdorsk,66.529999571,66.601935824
Obean,1.276839498,103.844159028
Obéid,-32.919037033,-60.676397767
Obeidh,,
Obeir,41.270879012,-86.524457565
Obéis,3.98332683,12.466668173
Obéissant,18.399998025,-73.149997386
Obeissez,,
Obenda,7.917399729,8.356197427
Ober-,41.270879012,-86.524457565
Ober-Althamer,,
Ober-Gurgl,,
OBeraient,47.943368409,14.972306828
Oberammergau,47.598118546,11.066918883
Oberateto,46.843989966,8.373939353
Oberdof,47.393076241,7.751217112
Oberhausen,51.473107188,6.880737856
Oberkàmpf,48.764509543,2.168009054
Oberland,47.899996758,14.749999555
Obermann,48.261395688,16.332585619
Obëron,-33.703978879,149.859145756
Oberstein,49.703247741,7.31432838
Obetllanoe,,
Obevland,,
Obi,42.086458639,-78.257786632
Obidos,36.308458366,-81.387038449
Obiectlf,,
Obiendji,,
Obin,5.649996933,-2.333328507
Obindi,6.916666031,3.08332683
Obindji,,
Obini,7.039397141,8.218496146
Obio,5.042865809,7.852917087
ObJacUf,,
Objec-,43.019999798,18.518329661
Objeclif,,
Object,12.959269824,77.700956921
Objectif,47.748958661,-3.361689752
ObjecUf,,
Objeetif,47.748958661,-3.361689752
Objeotif,47.748958661,-3.361689752
ObjeoUf,,
ObjfecUf,,
Objoctif,47.748958661,-3.361689752
Obligatoire,48.873939832,2.414416188
Obligé,13.784838564,100.569718595
Oblige-mor,,
Obligee,13.784838564,100.569718595
Obliquez,,
Oblonetz,,
Oblstedt,,
Obltx,,
Obno,11.126789434,41.723616473
Obo,5.399778637,26.486879549
Oboa,4.116667997,11.633328621
Oboce,1.8999982,33.433327136
Oboch,42.283617643,47.037338945
Obock,11.963058225,43.290557426
Oboek,3.949998287,12.016667605
Obok,3.949998287,12.016667605
Obombi,,
Obook,3.949998287,12.016667605
Oborlund,,
Obosk,11.963058225,43.290557426
Obsemtotre,,
Observa,-21.763208477,-41.33602949
Observations,-49.249995858,70.166667997
Observatoire,44.835548191,-0.523449612
Observatoiw,,
Obsession,43.460879676,-3.824707665
Obsfcques,,
Obstacles,48.483437485,-75.082476902
Obtenus,,
Obuck,48.753296538,19.16102563
Oburon,5.199996365,-1.149996513
OBuvre,,
Oc,20.468077508,85.895589246
Oc6an,48.161909516,11.589547507
Ocamo,2.799999336,-65.233327895
Ocan,37.152218993,127.070557967
Ocana,8.237726303,-73.356038603
Ocanie,-18.312806659,138.515616357
Ocanift,,
Ocano,-0.0477799579996,11.873139341
OCarrick,,
OCarrickj-sujetIrlandais,,
Occa,42.13614773,-0.408696295
Occakok,,
Occanie,-17.933328333,-68.733328812
Occarons,,
Occati,34.66661256,135.495196383
Occhia-,8.083327004,39.849996234
Occhiatana,42.573598911,9.008828514
Occident,39.691159193,-85.478309398
Occidental-Hôtel,38.406127224,-122.947757939
Occidentale,45.414597307,7.161886408
Occldent,,
Occupant,28.628368881,77.226019566
Occupe,,
Occupe-toi,,
Ocdan,49.115568391,133.49281557
Ocdanie,37.772317967,-122.412206463
Ocdariie,,
Ocdati,47.518025653,22.135428187
Ocea-,31.55599809,-97.355567936
Ocea-nlc,,
Océaaie,47.657499777,-2.756097491
Océan,34.711829048,-76.991329015
Océan-Atlan-tique,,
Océan-Pa-cifique,,
Océan-par,50.349637882,-4.707245851
Oceanic,60.20666569,-147.819998329
Océanie,-18.312806659,138.515616357
Oceaniei,-18.312806659,138.515616357
Océanienne,-18.312806659,138.515616357
Océanle,46.993426205,-2.24855603
Océans,32.478357741,-116.922338122
Ocêante,15.883326349,-91.533327589
Océao,35.098857704,-120.612388675
Océarnie,,
Océnaie,47.657499777,-2.756097491
Ocfian,19.073349773,72.825018601
Ocgan,48.161909516,11.589547507
OcGanie,,
Och,40.515058582,72.808257588
Oche,50.776636491,6.083417609
Ochey,48.581699765,5.943057064
Ochieie,14.601246118,121.048935813
Ochogoun,,
OCi,34.213466771,-118.59503769
Ocianic,23.056067855,72.573895885
OCiest-elle,,
Ociiaiu,,
Ociianie,43.634618258,3.849136374
Oclairago,,
Oclan,62.599998811,166.583329188
Oçman,29.891028835,-101.652619124
Oçmar,43.216668346,26.849997327
Ocmierre,,
Ocn,33.216508239,-117.353017404
Ocoa,-32.816666617,-71.099997299
Ocôanie,-18.07805799,36.892498676
Ocoident,39.691159193,-85.478309398
Ocpara,5.556337744,6.063479878
Ocrfanie,,
Ocrire,,
Ocrlte,,
OcSan,36.324697425,126.72399872
OcSanie,-17.933328333,-68.733328812
OCt,-25.675989266,27.258426084
Octan,25.766658823,-100.39570966
Octenle,50.114839717,4.271477896
Octfan,34.20232576,35.826246293
Octobre,30.08615852,31.215838411
Octon,19.416669308,-71.733329599
Oculines-Vierges,,
Ocyan,48.161909516,11.589547507
Od,57.949998942,13.183328578
Oddeyri,65.685856478,-18.074898134
Odense,55.395935584,10.388307102
Odéon,43.29878606,5.384589121
Oder,49.284789374,12.154467877
Oder-bruch,,
Oderbrucb,,
Oderic,43.564608971,-1.444486381
Odessa,46.47746599,30.732617291
Odet,50.386467114,5.307317478
Odeur,50.706415722,5.415775854
Odgiouk,,
Odi,5.566668827,5.716668653
Odiel,-6.059799964,106.157399256
Odilon,14.699998855,-60.983329031
Odin,38.617266488,-89.052288251
Odioso,-53.449999659,-69.316666048
Odji-Inari,,
Odji-Jnari,,
Odnowort,,
Odo,5.992857508,-4.47781571
Odoacre,,
Odographique,,
OdoIewski,,
Odon,38.842826972,-86.99139913
Odosée,3.283328446,11.816669352
Odouze,-34.469306965,-58.509777028
Odron,41.677188457,26.555966418
Odry,49.662548853,17.830835668
OdSaafa,,
ODt,36.498328018,-92.078607202
Odtn,,
Odyssee,49.120958912,6.169769446
Odysséo,58.957585531,11.140608844
Odyssfte,,
Odyssie,47.762997415,29.515965754
ODze,56.666667822,25.633327791
Oe,50.616666686,6.033328054
Oe-pouille,,
Oeada.m,,
Oeaet,35.365346556,24.470495979
Oeches,49.503919929,4.926646758
Oechissaient,,
OEdip-Roi,,
OEdipe,47.116836754,-77.032707343
Œdipe-Roi,,
Oeéanienj,,
Oeeident,,
OEhlert,48.898327668,8.716205981
ÖEii,,
Œil,,
Œil-de-Faucon,,
OEil-de-Lynx,,
Œil-de-Lynx,,
OEil-Houge,,
OEil-Rouge,,
Œil-Rouge,,
Oeiras,-7.02527929,-42.131108937
Oelanie,3.460977182,28.056106299
Oelle-oi,,
Oeloes,-6.051939162,-79.662498981
Oelz,42.685377992,-91.975057891
Oemlorre,,
Oemslnga,,
OEnirigen,,
Oentllt,,
Œorchldées,,
Oeorffea,,
Oeorgcs,,
Oeorgee,,
Oëre,8.983229149,16.061709656
Oerfan,31.422737915,34.592496274
Oernerean,,
Ôértië,,
Oescou,41.347808685,-90.280395771
OEste,-28.720279622,-52.004717774
OestSaranga,,
Oette.po,,
OEtz,47.199998374,10.899997196
OEuf,48.536546272,2.372097443
Œuf,50.358799069,2.211196221
Œuvre,,
Œvel-gônne,,
OExtrlme-Orient,,
Of,39.00038949,-75.499918359
Ofen,53.170059604,8.146228059
Offenbach,50.100598481,8.766466521
Offenbourg,48.473767843,7.944947421
Offensde,47.749998068,13.833327398
Offigny,,
Offloe,50.279799579,19.560369693
Offoy,49.760716642,3.011589696
Offra,38.316666162,-0.816666092
Offrent,,
Offrez,24.466107731,46.273765703
Offri-rent,,
OfiPABTBKSNTS,,
Ofirandes,,
Oflrande,4.048746525,9.700979594
Ofolsborg,,
Ofonbon,,
Ofoubon,,
Ofoué,4.433327398,11.166666032
Ofr,63.144715974,-156.51943636
Ofre,32.622299968,34.98188722
Ofrgiouk,,
Oft,-22.425279727,-45.457029302
Oftgiouk,,
Ogaaez,35.562757538,-0.259669519
Ogalas,8.033327441,4.399999992
Ogàoni,5.450538633,5.94309756
Ogatona,,
Ogattala,,
Ogbdrietle,,
Ogbekin,,
Ogberi,,
Ogberl,,
Ogdembourg,,
Ogden,41.22299876,-111.973825742
Ogdoue,5.733329538,21.183326175
Ogene,5.916287803,6.859535738
Ogeoue,9.551339736,-7.817167383
OgeQtie,,
Oger,48.958118362,4.014636188
Oghroud,,
Ogier,50.947229853,15.851465813
Ogilie,63.563318328,-139.746027296
Ogilvie,63.563318328,-139.746027296
Oginskij,,
Ogiouk,36.787899822,126.291996555
Ogitvie,,
Oglavak,44.346036629,17.923887411
OGnA,45.899996234,9.933329976
Ognon,49.23728709,2.644129804
Ogobai,5.51998997,5.311155638
Ogôo',48.867356916,2.302628108
Ogooiie,,
Ogoou,5.534028724,-3.71015683
Ogooud,12.900896504,123.616997429
Ogooué,-2.757776979,13.836108152
Ogoué,9.551339736,-7.817167383
Ogouse,14.832669582,-3.157128905
Ogowé,-0.816667229,8.999995798
OgowS,13.084498211,121.124799081
Ogre,56.816198553,24.614006244
Ogres,44.471476497,21.473095961
Ogröponö,,
Ogueb,36.196778277,3.289467038
Ogygie,58.39999951,8.099999162
Oh,40.250338072,-83.000176802
Oh-fait-fappelerJle-cMusselaniP,,
Oh6,39.981585921,-81.984936393
Oha,7.84999571,3.39999973
Ohaounportera,,
Ohåtean,,
Ohbotsk,,
Ohé,48.19465761,1.677858549
Ohei,47.38305563,28.823058741
Ohel,53.401415574,9.292757819
Oheneau,-9.349997999,161.233326436
Oheran,24.438979639,11.142638164
Ohère,6.253528377,5.724349472
Ohfarhii,,
Ohgoun,,
Ohi,5.551217199,6.996557579
Ohififres,,
Ohili,12.990888518,77.609367548
OHine,52.266665769,7.283326131
Ohio,40.250338072,-83.000176802
OHioulet,,
Ohizeh,,
Ohjeelff,,
Ohl,41.083398648,-79.160869994
Ohl.nous.ne,,
Ohlin,53.926469481,9.090248789
Ohlje,43.095867566,20.493888354
Ohllachosecstpubliquotsecriu.lim,,
Ohmge,1.289145906,103.844096034
OhnonJ,,
Ohosaka,-43.366668932,172.566668739
Oht,33.569996872,71.439996505
OHvier,,
Oi,35.85110995,139.516669526
Oi.t,7.409763775,99.511700482
Oiae,41.999998811,-8.866667752
Oîaí,32.00236748,49.270355792
OiaiJeta,,
Oiand,56.798488125,24.620386678
Ôiat,,
OIaüs,41.999998811,-8.866667752
Öick,,
OIdham,29.763798126,74.898488606
Oie,54.243637337,13.910968009
Oiean,36.049497346,128.139096147
Öiégò,,
Oiern,59.799996277,11.233327617
OIéron,-12.458326673,-75.805828214
Oignon,47.314049754,5.434899157
Oii,35.689196318,51.313296006
Oiiargla-Soudan,,
Oiieiques,,
Oiient,49.833848652,24.015028396
Oiif,,
Oiii,35.689196318,51.313296006
Oiinyamouezi,,
OiiS,43.233325868,-8.116669806
Oiivier,,
Oil,40.977779521,126.795276895
Oil-Creek,57.645825934,-155.696666371
Oilce,47.133435781,-77.299439174
Oilessa,41.543716801,1.894077862
Oin,42.767446209,-8.683848975
Ointra,55.717958509,37.662177877
OIof,-9.971397358,124.452298806
Oiorpata,,
Oipoue,-0.882518885,13.545766916
Oir-,42.071668451,139.432909458
Oirard,46.281238403,7.481466049
Oirotte,,
Oise,48.987689738,2.071609608
Oiseau-Criard,,
Oiseau-de-la-Nuit,,
Oiseau-des-Pampas,,
Oiseau-Jappe,,
Oiseau-Jaune,,
Oiseaux,48.850618402,2.325126112
Oisey,50.35934802,3.438007857
Oiso,35.303058583,139.302776506
